MeterID,MeterGeoLocation,Timestamp,MeterUp,MeterDown,MeterMake,MeterModel,Latitude,Longitude
MTR075,"Sector 13, Dallas",2024-11-15 05:28:00,1426,674,MakeC,ModelZ,32.74964981012397,-96.7559687279687
MTR029,"Sector 6, Dallas",2024-11-18 13:46:00,1932,516,MakeC,ModelY,32.789740571888196,-96.75027831920083
MTR042,"Sector 14, Dallas",2024-11-15 11:24:00,1816,726,MakeC,ModelZ,32.734947242773174,-96.7847027991294
MTR084,"Sector 18, Dallas",2024-11-11 21:54:00,1155,526,MakeB,ModelY,32.79816764345965,-96.77759229913448
MTR017,"Sector 3, Dallas",2024-11-28 05:19:00,1734,647,MakeC,ModelX,32.79833886924637,-96.78378362754083
MTR055,"Sector 9, Dallas",2024-11-08 08:12:00,1669,582,MakeB,ModelZ,32.79313109287125,-96.75618727609611
MTR031,"Sector 2, Dallas",2024-11-30 17:21:00,1275,685,MakeB,ModelZ,32.79013275323772,-96.78225158114721
MTR006,"Sector 10, Dallas",2024-11-21 23:50:00,1641,680,MakeB,ModelZ,32.798610988818055,-96.77691854467736
MTR043,"Sector 20, Dallas",2024-11-01 18:29:00,1106,590,MakeB,ModelY,32.768950421699486,-96.79657012792059
MTR014,"Sector 3, Dallas",2024-11-18 04:08:00,1612,581,MakeB,ModelX,32.734150700082246,-96.79807913657439
MTR049,"Sector 9, Dallas",2024-11-07 19:22:00,1528,744,MakeB,ModelZ,32.82504230260608,-96.75572207353817
MTR069,"Sector 12, Dallas",2024-11-05 23:15:00,1571,585,MakeC,ModelZ,32.81306986419264,-96.82984314261047
MTR049,"Sector 1, Dallas",2024-11-22 09:17:00,1190,550,MakeC,ModelY,32.77947008895067,-96.82421606712767
MTR082,"Sector 15, Dallas",2024-11-10 05:06:00,1968,505,MakeA,ModelY,32.73716641515348,-96.80783309987301
MTR067,"Sector 9, Dallas",2024-11-12 08:09:00,1739,769,MakeA,ModelZ,32.74218282592213,-96.77240564289255
MTR036,"Sector 12, Dallas",2024-11-11 07:39:00,1289,613,MakeB,ModelX,32.808554371700296,-96.79900817758912
MTR081,"Sector 14, Dallas",2024-11-15 09:28:00,1882,747,MakeA,ModelZ,32.80520378642458,-96.78678498465655
MTR079,"Sector 17, Dallas",2024-11-14 19:45:00,1607,656,MakeB,ModelX,32.76921186035782,-96.82634225727108
MTR081,"Sector 2, Dallas",2024-11-09 21:20:00,1340,744,MakeB,ModelY,32.746908998805324,-96.79297354578762
MTR008,"Sector 5, Dallas",2024-11-08 23:34:00,1079,563,MakeB,ModelY,32.79925168964359,-96.80757335172771
MTR052,"Sector 19, Dallas",2024-11-04 09:38:00,1396,681,MakeB,ModelX,32.748473121028184,-96.79986233594013
MTR067,"Sector 19, Dallas",2024-11-24 01:44:00,1148,689,MakeC,ModelY,32.795313137006794,-96.83217287351324
MTR055,"Sector 19, Dallas",2024-11-05 11:29:00,1211,591,MakeA,ModelZ,32.78225499772662,-96.77991189144322
MTR064,"Sector 4, Dallas",2024-11-12 03:37:00,1407,687,MakeC,ModelX,32.732459591969516,-96.77700621060552
MTR018,"Sector 19, Dallas",2024-11-16 07:25:00,1174,780,MakeA,ModelX,32.75698597173034,-96.77495450013667
MTR098,"Sector 13, Dallas",2024-11-05 10:10:00,1633,718,MakeC,ModelZ,32.739286180249366,-96.79039873467612
MTR099,"Sector 10, Dallas",2024-11-25 00:52:00,1207,545,MakeC,ModelZ,32.77186477334133,-96.80145559345776
MTR098,"Sector 12, Dallas",2024-11-05 14:49:00,1151,702,MakeC,ModelX,32.76167451014986,-96.76507466643027
MTR034,"Sector 19, Dallas",2024-11-01 20:16:00,1246,524,MakeC,ModelX,32.8040387888295,-96.84194190482928
MTR022,"Sector 15, Dallas",2024-11-09 01:52:00,1502,669,MakeB,ModelX,32.7939881708565,-96.78383285726233
MTR078,"Sector 16, Dallas",2024-11-07 09:11:00,1240,527,MakeA,ModelZ,32.811026904898014,-96.82413849735813
MTR060,"Sector 17, Dallas",2024-11-05 18:28:00,1250,577,MakeA,ModelY,32.79350601406646,-96.78412050791505
MTR049,"Sector 11, Dallas",2024-11-26 23:30:00,1115,588,MakeC,ModelX,32.815783454004446,-96.76169145758533
MTR038,"Sector 7, Dallas",2024-11-11 22:30:00,1936,536,MakeC,ModelZ,32.799168372583814,-96.80744908354245
MTR091,"Sector 20, Dallas",2024-11-22 06:15:00,1540,548,MakeC,ModelY,32.81093513040595,-96.75625767815312
MTR092,"Sector 16, Dallas",2024-11-30 09:02:00,1595,676,MakeC,ModelZ,32.77513162709613,-96.83902148461756
MTR051,"Sector 9, Dallas",2024-11-21 17:29:00,1524,502,MakeC,ModelX,32.7771639259579,-96.80414748630021
MTR076,"Sector 10, Dallas",2024-11-10 07:43:00,1667,747,MakeC,ModelX,32.77508888042124,-96.74976407210724
MTR021,"Sector 11, Dallas",2024-11-14 11:08:00,1928,551,MakeC,ModelZ,32.81649790007211,-96.74900480945949
MTR054,"Sector 8, Dallas",2024-11-20 09:26:00,1609,552,MakeA,ModelZ,32.794397155745116,-96.83859723620762
MTR001,"Sector 12, Dallas",2024-11-24 16:59:00,1769,568,MakeC,ModelZ,32.768895049179484,-96.7620481333607
MTR035,"Sector 13, Dallas",2024-11-02 10:59:00,1238,517,MakeA,ModelZ,32.76140288849509,-96.8182364577336
MTR077,"Sector 1, Dallas",2024-11-28 01:23:00,1203,513,MakeB,ModelY,32.737671461564744,-96.77895582649458
MTR064,"Sector 8, Dallas",2024-11-24 18:12:00,1711,570,MakeB,ModelX,32.7693117563721,-96.79874356182091
MTR074,"Sector 14, Dallas",2024-11-03 15:38:00,1022,722,MakeA,ModelZ,32.81408127512606,-96.79256534252853
MTR040,"Sector 10, Dallas",2024-11-14 09:55:00,1542,701,MakeA,ModelX,32.75952966354532,-96.78701593298368
MTR085,"Sector 11, Dallas",2024-11-13 17:37:00,1298,500,MakeB,ModelZ,32.734448001243976,-96.81374495699741
MTR022,"Sector 3, Dallas",2024-11-24 02:11:00,1374,768,MakeA,ModelY,32.808597337663116,-96.82714361290635
MTR059,"Sector 14, Dallas",2024-11-01 15:42:00,1000,608,MakeB,ModelZ,32.7607811933237,-96.7977342036249
MTR088,"Sector 14, Dallas",2024-11-09 20:08:00,1366,632,MakeB,ModelY,32.7604157902356,-96.82586665466238
MTR089,"Sector 1, Dallas",2024-11-04 01:33:00,1666,559,MakeC,ModelX,32.75192048242072,-96.82610215635543
MTR039,"Sector 8, Dallas",2024-11-27 06:24:00,1223,787,MakeA,ModelY,32.73998006475062,-96.82552244097613
MTR077,"Sector 7, Dallas",2024-11-02 01:26:00,1492,732,MakeC,ModelY,32.81814737147021,-96.75415965827719
MTR062,"Sector 17, Dallas",2024-11-03 02:19:00,1179,528,MakeA,ModelX,32.73975401342978,-96.82224982742738
MTR001,"Sector 1, Dallas",2024-11-10 18:08:00,1174,774,MakeB,ModelX,32.76971646718869,-96.7971612574769
MTR082,"Sector 18, Dallas",2024-11-07 15:00:00,1371,576,MakeA,ModelX,32.75969383828394,-96.8082034459956
MTR066,"Sector 13, Dallas",2024-11-06 20:20:00,1774,625,MakeB,ModelY,32.768938973215405,-96.77473128928588
MTR038,"Sector 2, Dallas",2024-11-25 21:41:00,1302,685,MakeA,ModelX,32.731630225486484,-96.84472010349585
MTR068,"Sector 5, Dallas",2024-11-16 07:08:00,1281,687,MakeC,ModelZ,32.75178252029866,-96.77187134929977
MTR042,"Sector 6, Dallas",2024-11-17 18:25:00,1424,791,MakeC,ModelZ,32.79325366847304,-96.77375174644791
MTR063,"Sector 19, Dallas",2024-11-16 01:38:00,1556,541,MakeC,ModelY,32.81172658154237,-96.7993554224813
MTR047,"Sector 9, Dallas",2024-11-19 03:57:00,1980,766,MakeA,ModelZ,32.796614873146865,-96.81704446491652
MTR093,"Sector 12, Dallas",2024-11-19 03:31:00,1251,694,MakeA,ModelX,32.7955473923942,-96.7851439106122
MTR007,"Sector 12, Dallas",2024-11-24 21:52:00,1620,579,MakeB,ModelX,32.82527217377402,-96.84079019065234
MTR013,"Sector 12, Dallas",2024-11-23 20:25:00,1717,768,MakeA,ModelX,32.78553517106744,-96.77398674129601
MTR069,"Sector 12, Dallas",2024-11-09 13:44:00,1345,722,MakeB,ModelX,32.76059182533145,-96.74703708717887
MTR031,"Sector 2, Dallas",2024-11-03 20:54:00,1314,671,MakeC,ModelX,32.75875464063859,-96.77432037322272
MTR094,"Sector 18, Dallas",2024-11-01 16:31:00,1545,515,MakeC,ModelZ,32.746329227454176,-96.8058785912804
MTR090,"Sector 8, Dallas",2024-11-16 13:12:00,1649,627,MakeA,ModelX,32.82253136591967,-96.82404435662559
MTR093,"Sector 16, Dallas",2024-11-27 10:25:00,1618,781,MakeC,ModelY,32.7459296607813,-96.78980791320419
MTR004,"Sector 4, Dallas",2024-11-16 05:50:00,1437,644,MakeC,ModelX,32.73347409931192,-96.76765231268172
MTR055,"Sector 19, Dallas",2024-11-20 22:18:00,1512,524,MakeA,ModelZ,32.75169576390038,-96.82798609970712
MTR047,"Sector 13, Dallas",2024-11-08 11:43:00,1156,707,MakeB,ModelY,32.73782326159807,-96.81395295936362
MTR021,"Sector 4, Dallas",2024-11-23 16:43:00,1731,572,MakeB,ModelX,32.78413336627858,-96.81855515567707
MTR092,"Sector 16, Dallas",2024-11-27 01:03:00,1113,509,MakeC,ModelX,32.77506747482058,-96.75487877369909
MTR085,"Sector 6, Dallas",2024-11-09 03:16:00,1964,749,MakeC,ModelY,32.752898140910894,-96.80865259689804
MTR031,"Sector 18, Dallas",2024-11-18 17:06:00,1819,644,MakeA,ModelX,32.79050496215097,-96.82902957134564
MTR041,"Sector 2, Dallas",2024-11-17 11:27:00,1727,575,MakeB,ModelZ,32.79958791752581,-96.82878595334141
MTR030,"Sector 3, Dallas",2024-11-22 17:51:00,1766,582,MakeB,ModelY,32.792419602615745,-96.80973022824364
MTR017,"Sector 20, Dallas",2024-11-06 15:54:00,1768,735,MakeA,ModelZ,32.74532882630689,-96.77868502387538
MTR005,"Sector 18, Dallas",2024-11-12 05:08:00,1317,529,MakeB,ModelZ,32.732889512780375,-96.75808985060574
MTR098,"Sector 10, Dallas",2024-11-10 00:54:00,1583,666,MakeC,ModelY,32.771135498383806,-96.78185466179649
MTR035,"Sector 4, Dallas",2024-11-27 19:28:00,1379,787,MakeB,ModelZ,32.8132401094485,-96.81119616318935
MTR097,"Sector 6, Dallas",2024-11-08 04:14:00,1913,729,MakeC,ModelY,32.80785730838914,-96.8109132841351
MTR048,"Sector 8, Dallas",2024-11-04 14:40:00,1254,711,MakeB,ModelX,32.791940343051955,-96.76427500057362
MTR007,"Sector 4, Dallas",2024-11-02 01:58:00,1310,590,MakeC,ModelX,32.76657581377603,-96.82332022663194
MTR081,"Sector 12, Dallas",2024-11-15 19:44:00,1774,726,MakeB,ModelX,32.792111362542535,-96.75686430580413
MTR066,"Sector 2, Dallas",2024-11-15 11:07:00,1198,507,MakeA,ModelX,32.79874210426385,-96.76570941929245
MTR008,"Sector 11, Dallas",2024-11-05 03:24:00,1314,698,MakeA,ModelZ,32.766599779875484,-96.83000324533555
MTR096,"Sector 6, Dallas",2024-11-17 02:49:00,1999,763,MakeC,ModelY,32.819595541873454,-96.77115349275456
MTR077,"Sector 9, Dallas",2024-11-07 14:37:00,1116,555,MakeA,ModelZ,32.728999286564466,-96.83904249284139
MTR051,"Sector 8, Dallas",2024-11-04 09:08:00,1954,659,MakeC,ModelZ,32.73905336549028,-96.75332711716594
MTR016,"Sector 8, Dallas",2024-11-28 01:42:00,1673,689,MakeA,ModelY,32.75407397395207,-96.79103180085525
MTR089,"Sector 17, Dallas",2024-11-16 05:37:00,1923,599,MakeC,ModelZ,32.767767511822505,-96.79005221180402
MTR099,"Sector 8, Dallas",2024-11-05 04:24:00,1893,657,MakeB,ModelX,32.79743222524038,-96.81180983524968
MTR003,"Sector 17, Dallas",2024-11-09 20:10:00,1204,570,MakeB,ModelZ,32.82508500151104,-96.74870260629663
MTR051,"Sector 11, Dallas",2024-11-02 10:19:00,1384,702,MakeC,ModelZ,32.792568007073626,-96.80357825473777
MTR081,"Sector 8, Dallas",2024-11-13 17:51:00,1654,680,MakeB,ModelZ,32.80330096992888,-96.7859788928284
MTR019,"Sector 3, Dallas",2024-11-20 22:16:00,1310,743,MakeC,ModelY,32.801928347049405,-96.8081639009954
MTR058,"Sector 14, Dallas",2024-11-18 15:15:00,1985,652,MakeC,ModelX,32.77054554286995,-96.74848024741212
MTR010,"Sector 6, Dallas",2024-11-06 06:26:00,1414,657,MakeB,ModelY,32.82033963636726,-96.78740631854315
MTR066,"Sector 3, Dallas",2024-11-21 12:29:00,1210,748,MakeB,ModelY,32.82074765731383,-96.77212855274601
MTR016,"Sector 11, Dallas",2024-11-06 09:44:00,1273,680,MakeC,ModelX,32.81620287987435,-96.75714817585353
MTR092,"Sector 2, Dallas",2024-11-25 14:25:00,1987,718,MakeA,ModelX,32.77166548718985,-96.75451344320032
MTR055,"Sector 10, Dallas",2024-11-25 14:17:00,1203,713,MakeC,ModelZ,32.77357549109595,-96.81841977653329
MTR067,"Sector 8, Dallas",2024-11-29 00:16:00,1260,648,MakeC,ModelY,32.82132869097377,-96.82721467034908
MTR027,"Sector 1, Dallas",2024-11-25 12:28:00,1584,618,MakeB,ModelZ,32.77034889551519,-96.8154527925196
MTR008,"Sector 18, Dallas",2024-11-22 00:46:00,1790,716,MakeB,ModelX,32.751994612963706,-96.81639330148475
MTR095,"Sector 4, Dallas",2024-11-26 21:18:00,1919,519,MakeC,ModelZ,32.82383469693347,-96.78134287992745
MTR005,"Sector 14, Dallas",2024-11-20 04:47:00,1512,633,MakeC,ModelX,32.82521454067164,-96.75728364959835
MTR034,"Sector 17, Dallas",2024-11-18 10:28:00,1524,694,MakeC,ModelX,32.76502209783533,-96.81033317640338
MTR025,"Sector 11, Dallas",2024-11-24 14:10:00,1201,621,MakeC,ModelY,32.728760171488716,-96.75726032611927
MTR072,"Sector 11, Dallas",2024-11-24 17:08:00,1115,779,MakeC,ModelY,32.76530778852398,-96.81223697190372
MTR081,"Sector 19, Dallas",2024-11-07 08:23:00,1639,700,MakeB,ModelX,32.77359286995335,-96.78541194439671
MTR066,"Sector 15, Dallas",2024-11-16 15:43:00,1668,705,MakeB,ModelX,32.765231790780035,-96.82911030264663
MTR055,"Sector 6, Dallas",2024-11-02 22:23:00,1726,797,MakeC,ModelY,32.81472948260868,-96.79815598010147
MTR052,"Sector 14, Dallas",2024-11-09 14:44:00,1188,539,MakeA,ModelZ,32.7744352766996,-96.80539872775533
MTR055,"Sector 13, Dallas",2024-11-06 20:46:00,1484,621,MakeA,ModelX,32.75579879974932,-96.7773311669635
MTR014,"Sector 4, Dallas",2024-11-25 03:26:00,2000,607,MakeA,ModelY,32.80047817706704,-96.81749596374638
MTR042,"Sector 6, Dallas",2024-11-06 08:08:00,1573,780,MakeC,ModelY,32.762937761475264,-96.83628152446802
MTR089,"Sector 16, Dallas",2024-11-17 03:05:00,1918,678,MakeB,ModelX,32.77497671262081,-96.77026030252068
MTR003,"Sector 14, Dallas",2024-11-05 16:19:00,1852,637,MakeB,ModelY,32.73361351119011,-96.78272621218841
MTR063,"Sector 13, Dallas",2024-11-16 23:01:00,1539,634,MakeC,ModelY,32.74721635698441,-96.83007476356438
MTR050,"Sector 10, Dallas",2024-11-24 16:42:00,1692,724,MakeB,ModelY,32.7267380258064,-96.820703019255
MTR028,"Sector 9, Dallas",2024-11-29 12:32:00,1269,719,MakeC,ModelZ,32.754748662048094,-96.8333379686991
MTR069,"Sector 16, Dallas",2024-11-13 08:56:00,1603,503,MakeC,ModelZ,32.74453689902892,-96.77968960906485
MTR025,"Sector 19, Dallas",2024-11-23 08:05:00,1229,689,MakeB,ModelX,32.804458300832096,-96.82581801559655
MTR026,"Sector 15, Dallas",2024-11-07 02:00:00,1364,596,MakeB,ModelX,32.79013581617342,-96.83354545909022
MTR089,"Sector 8, Dallas",2024-11-23 10:55:00,1714,666,MakeC,ModelZ,32.80309302243643,-96.83370806207354
MTR024,"Sector 3, Dallas",2024-11-21 18:53:00,1391,578,MakeB,ModelY,32.730909114750695,-96.84346777881991
MTR085,"Sector 18, Dallas",2024-11-27 04:06:00,1906,716,MakeA,ModelX,32.72850869993238,-96.8084934266405
MTR011,"Sector 7, Dallas",2024-11-12 02:58:00,1222,678,MakeA,ModelX,32.775547269242416,-96.83519745717493
MTR069,"Sector 4, Dallas",2024-11-26 10:02:00,1147,727,MakeB,ModelY,32.81906593883783,-96.82350473177469
MTR083,"Sector 7, Dallas",2024-11-21 09:09:00,1997,510,MakeC,ModelX,32.81667502677502,-96.8000484888789
MTR045,"Sector 4, Dallas",2024-11-01 02:55:00,1778,739,MakeA,ModelZ,32.75031918672488,-96.78204693667051
MTR093,"Sector 20, Dallas",2024-11-18 09:37:00,1854,607,MakeC,ModelY,32.824744486975405,-96.79179266074952
MTR025,"Sector 8, Dallas",2024-11-10 23:01:00,1840,697,MakeA,ModelY,32.7767432299955,-96.80345989023353
MTR061,"Sector 20, Dallas",2024-11-01 08:09:00,1177,703,MakeA,ModelX,32.75031489239197,-96.82068614268293
MTR012,"Sector 20, Dallas",2024-11-29 20:40:00,1287,739,MakeC,ModelZ,32.8189348971037,-96.76501220580546
MTR002,"Sector 13, Dallas",2024-11-18 10:01:00,1499,753,MakeB,ModelY,32.776249843564955,-96.8413689054893
MTR065,"Sector 7, Dallas",2024-11-26 12:57:00,1084,693,MakeA,ModelY,32.82232505157967,-96.77540458313436
MTR083,"Sector 9, Dallas",2024-11-10 12:31:00,1036,685,MakeB,ModelX,32.81824728049431,-96.81759840592785
MTR077,"Sector 10, Dallas",2024-11-05 02:42:00,1422,583,MakeC,ModelX,32.73845728186989,-96.78062794683422
MTR017,"Sector 2, Dallas",2024-11-03 21:45:00,1715,768,MakeC,ModelX,32.812315948634684,-96.8376962802773
MTR051,"Sector 11, Dallas",2024-11-05 14:51:00,1940,521,MakeB,ModelY,32.82317065751626,-96.7535276391675
MTR038,"Sector 13, Dallas",2024-11-26 20:34:00,1702,777,MakeB,ModelZ,32.793439898086255,-96.76515329366126
MTR094,"Sector 13, Dallas",2024-11-24 15:22:00,1218,520,MakeA,ModelY,32.81038778935806,-96.7926116541619
MTR045,"Sector 11, Dallas",2024-11-14 14:21:00,1410,504,MakeB,ModelZ,32.739222554269645,-96.81236335780646
MTR013,"Sector 2, Dallas",2024-11-03 05:59:00,1269,570,MakeC,ModelX,32.77667746606421,-96.80558416390342
MTR090,"Sector 15, Dallas",2024-11-20 00:39:00,1473,616,MakeB,ModelX,32.75270163196364,-96.83606448891109
MTR075,"Sector 18, Dallas",2024-11-12 07:55:00,1915,502,MakeA,ModelX,32.739270290660464,-96.7506465522694
MTR078,"Sector 5, Dallas",2024-11-26 23:33:00,1004,677,MakeC,ModelY,32.73974168753116,-96.81710298819833
MTR059,"Sector 9, Dallas",2024-11-11 09:01:00,1717,601,MakeC,ModelY,32.759899798270766,-96.77198027101507
MTR059,"Sector 3, Dallas",2024-11-06 03:09:00,1969,740,MakeA,ModelX,32.79551624224957,-96.84445003433844
MTR097,"Sector 6, Dallas",2024-11-05 17:07:00,1465,649,MakeC,ModelY,32.79579907551081,-96.84160217928249
MTR055,"Sector 2, Dallas",2024-11-20 01:56:00,1349,524,MakeC,ModelX,32.79458069880652,-96.74930235970798
MTR041,"Sector 10, Dallas",2024-11-08 20:54:00,1617,799,MakeA,ModelX,32.788527780059674,-96.82735178862814
MTR039,"Sector 7, Dallas",2024-11-04 07:59:00,1454,742,MakeB,ModelY,32.81347801109501,-96.83229822103708
MTR002,"Sector 20, Dallas",2024-11-04 17:45:00,1803,553,MakeC,ModelY,32.80561409504263,-96.78427785800389
MTR065,"Sector 6, Dallas",2024-11-26 17:41:00,1739,744,MakeA,ModelX,32.779020714936834,-96.78875062068306
MTR007,"Sector 11, Dallas",2024-11-14 21:12:00,1717,632,MakeC,ModelY,32.76983730318715,-96.77867634728754
MTR096,"Sector 13, Dallas",2024-11-13 01:24:00,1991,527,MakeC,ModelX,32.736428248392585,-96.81949085353048
MTR009,"Sector 14, Dallas",2024-11-06 13:17:00,1890,500,MakeA,ModelY,32.782577170892644,-96.80632110805577
MTR018,"Sector 3, Dallas",2024-11-15 16:25:00,1534,775,MakeB,ModelZ,32.79606307858615,-96.77675403326631
MTR047,"Sector 11, Dallas",2024-11-08 03:26:00,1613,635,MakeA,ModelX,32.7598291644483,-96.82149603416495
MTR079,"Sector 3, Dallas",2024-11-25 10:45:00,1407,570,MakeA,ModelZ,32.82106597984235,-96.82626205661772
MTR029,"Sector 8, Dallas",2024-11-04 21:52:00,1473,560,MakeB,ModelZ,32.74261893816898,-96.7783362091756
MTR022,"Sector 12, Dallas",2024-11-10 01:26:00,1974,618,MakeC,ModelX,32.76732740139599,-96.82775917673916
MTR053,"Sector 3, Dallas",2024-11-21 19:05:00,1797,621,MakeA,ModelZ,32.8247022863769,-96.79104450974266
MTR054,"Sector 12, Dallas",2024-11-01 07:00:00,1518,574,MakeB,ModelY,32.7581858725303,-96.78475557518657
MTR017,"Sector 14, Dallas",2024-11-10 02:56:00,1086,527,MakeC,ModelY,32.78623983224275,-96.74912435655517
MTR007,"Sector 17, Dallas",2024-11-05 07:13:00,1893,544,MakeA,ModelZ,32.79343524096082,-96.77603770631687
MTR091,"Sector 7, Dallas",2024-11-27 02:20:00,1808,768,MakeB,ModelX,32.789597406806166,-96.82937502475988
MTR071,"Sector 3, Dallas",2024-11-17 15:24:00,1052,750,MakeA,ModelX,32.74233897038588,-96.7648038973776
MTR074,"Sector 8, Dallas",2024-11-25 17:25:00,1721,774,MakeB,ModelY,32.77656395378511,-96.79896745635617
MTR058,"Sector 19, Dallas",2024-11-04 09:45:00,1915,677,MakeB,ModelZ,32.787870858508384,-96.7625476017437
MTR015,"Sector 4, Dallas",2024-11-24 12:11:00,1276,697,MakeC,ModelZ,32.747206736363744,-96.786954810796
MTR047,"Sector 10, Dallas",2024-11-02 10:04:00,1154,535,MakeC,ModelX,32.752863521570745,-96.82900854271823
MTR022,"Sector 4, Dallas",2024-11-27 23:54:00,1712,504,MakeC,ModelX,32.79830376959761,-96.79805834540582
MTR018,"Sector 18, Dallas",2024-11-08 17:57:00,1864,668,MakeC,ModelX,32.81269934508383,-96.77823780505601
MTR068,"Sector 6, Dallas",2024-11-21 03:38:00,1352,528,MakeC,ModelY,32.7992643331947,-96.78762148518668
MTR002,"Sector 19, Dallas",2024-11-07 13:31:00,1905,793,MakeB,ModelZ,32.73437857193208,-96.8171409508113
MTR037,"Sector 4, Dallas",2024-11-20 20:21:00,1092,575,MakeB,ModelY,32.78391587740583,-96.75313523693482
MTR076,"Sector 18, Dallas",2024-11-22 11:52:00,1978,783,MakeA,ModelX,32.822033198541476,-96.8456620288433
MTR026,"Sector 13, Dallas",2024-11-30 21:48:00,1234,599,MakeB,ModelY,32.75577732051901,-96.82427057730621
MTR078,"Sector 11, Dallas",2024-11-22 11:59:00,1443,704,MakeC,ModelY,32.74857891865984,-96.78471642632756
MTR009,"Sector 9, Dallas",2024-11-23 20:06:00,1666,506,MakeC,ModelZ,32.72887851151202,-96.82326941024223
MTR069,"Sector 7, Dallas",2024-11-12 07:12:00,1675,616,MakeB,ModelZ,32.81428362716019,-96.82648409440905
MTR037,"Sector 7, Dallas",2024-11-23 04:44:00,1567,767,MakeC,ModelX,32.7701890880773,-96.84112066201453
MTR084,"Sector 12, Dallas",2024-11-16 02:06:00,1738,780,MakeA,ModelZ,32.770278447481495,-96.78845921247655
MTR091,"Sector 11, Dallas",2024-11-23 08:07:00,1324,776,MakeB,ModelY,32.796726776456566,-96.79843991441133
MTR048,"Sector 4, Dallas",2024-11-07 06:50:00,1486,657,MakeC,ModelY,32.82653986377366,-96.77085139080452
MTR017,"Sector 3, Dallas",2024-11-01 18:08:00,1433,706,MakeC,ModelZ,32.79365639431484,-96.83568110461322
MTR004,"Sector 6, Dallas",2024-11-11 15:31:00,1631,543,MakeC,ModelX,32.75884861079211,-96.81199096946641
MTR024,"Sector 17, Dallas",2024-11-28 22:20:00,1804,693,MakeB,ModelX,32.81335959754628,-96.84460208669681
MTR038,"Sector 1, Dallas",2024-11-27 17:18:00,1288,535,MakeB,ModelX,32.762292929340035,-96.79227093007597
MTR049,"Sector 18, Dallas",2024-11-24 20:14:00,1905,586,MakeC,ModelX,32.75830175492545,-96.77960669874703
MTR001,"Sector 19, Dallas",2024-11-23 17:31:00,1522,679,MakeC,ModelZ,32.736468362470234,-96.76055056679749
MTR030,"Sector 10, Dallas",2024-11-05 04:35:00,1087,516,MakeB,ModelX,32.74456419619212,-96.80293526449668
MTR093,"Sector 7, Dallas",2024-11-06 01:11:00,1001,585,MakeB,ModelX,32.751049786473295,-96.81437269573294
MTR069,"Sector 6, Dallas",2024-11-12 17:33:00,1360,748,MakeA,ModelZ,32.789593623151944,-96.80014229234153
MTR026,"Sector 6, Dallas",2024-11-06 23:20:00,1424,633,MakeA,ModelX,32.7752708717974,-96.74768438006659
MTR073,"Sector 11, Dallas",2024-11-01 19:00:00,1962,589,MakeB,ModelX,32.77979865211928,-96.7909475670293
MTR059,"Sector 5, Dallas",2024-11-28 21:20:00,1088,788,MakeB,ModelY,32.80628858594325,-96.78131718744348
